is_correct,sum_list
True,-239;10407;-1606;45;-1245;6017;154;2261;526;-2248;-3647;-3327;376;-6629;2154;-2479
True,-5097;240;9358;-2662;-2703;-1279;2175;-1352;1363;-1132;246;-414;-2437;-44;432;-207
True,3434;-1214;83;6510;8132;-5622;-4740;-3628;-3258;-5667;12094;-5422;-716;1524;-578;-3097
True,-1827;1926;4018;-5844;-3643;-3017;3922;-2124;-586;-3535;1329;1854;-3852;15041;-4330;-561
True,-2707;2546;-5446;-3934;658;-1264;-1340;805;-2752;-1745;13731;-1811;1794;-708;-1932;-1029
True,-1210;-1034;1535;-2505;-4332;408;-3503;-520;388;-1650;12901;370;1248;-1677;-4531;-2568
True,1944;941;885;107;-664;-5557;-2633;398;-3110;-1286;2809;-855;-2028;118;-4313;14105
True,108;17941;726;-1341;-5801;-3191;-57;-1888;-3741;6617;-1342;-729;2625;2792;-238;-4247
True,-958;2153;-7013;65;-4125;426;1729;-1949;11045;-416;-141;-1027;943;299;3243;250
True,10245;1001;3602;-464;-650;462;1184;-2769;-2085;-4652;-427;-1131;-4420;-518;-1918;-651
True,2318;3779;1090;2215;-374;3783;-628;-5358;-1685;-3372;-2882;-771;14953;-7077;-4720;808
True,3041;-936;-3018;-3096;16193;-1848;1550;-2720;-4545;173;2300;-2885;-2830;-5081;2285;2814
True,70;-2061;-1319;11904;-1542;-2418;-552;291;-2074;-2365;-5095;-2543;-2342;-2444;1266;-775
True,-409;1407;13463;-4922;1062;-4843;5437;-5689;-2609;-2078;186;-4135;820;-4239;-1362;-5712
True,-4196;778;3984;-2659;-511;-2593;-6673;14369;2424;487;-1633;-2780;3524;-2281;1277;-4914
True,-949;13936;1741;-2718;423;872;-3624;4697;-2923;-1116;271;-2612;-1550;-2332;-1977;-2925
False,8798;676;-292;-5387;-1922;-1728;1429;-997;2329;2470;533;-5608;-433;2169;-2743;-10105
True,-2641;-5661;12117;881;-5696;-5140;2262;1992;252;3021;645;1998;-4405;2256;1937;-1893
True,2965;2689;-3251;2274;-316;-2702;-5324;-5412;-2444;-4946;16829;-1609;4776;2856;-169;-1544
True,-1530;3475;1490;-4938;-1563;-166;547;1528;-2418;-3523;-1060;2770;-5478;11761;-2848;-1382
True,-573;3290;-5396;-1681;1601;-1216;-221;-2666;-1837;-3725;12379;1292;1503;1220;2367;-522
True,293;-2876;1809;-4262;-817;1480;-268;-3033;2320;1195;14372;-37;512;-2649;-3207;-3032
True,1719;1638;1883;-1441;1886;-3581;-3618;2437;-180;-1415;1128;-1761;-3889;3921;-4519;14334
True,3746;14088;165;-3815;-7071;-1365;842;-768;-6061;4290;-3373;-2544;375;1081;-2955;-3882
True,1170;-349;-7662;-2690;-3789;-327;-691;-64;11510;234;-1273;-848;-843;-1295;-315;-655
True,14956;-2590;5822;2407;-1261;-49;1204;-5499;-796;-7953;2564;-3421;-6267;2214;-2106;-1294
True,2208;-2475;-1896;1117;-129;954;-5348;-7781;-5538;-8053;-2000;226;17127;5460;-3335;5629
True,1157;-2932;519;-2627;15227;-522;-793;-1697;-2724;-2509;-454;-1226;-5007;-1693;2397;39
True,-3971;-4711;-2165;9162;1255;-669;-672;-586;-4786;-1500;-3216;1374;144;-2768;3658;-191
True,-1887;2602;10788;-1586;40;-2248;-213;-1736;-3736;-1404;374;-3210;858;-1775;-326;-3955
True,-3139;-11;3491;-3042;-2562;-2126;-2327;14619;1932;1625;-1007;-4290;3525;-1977;1953;-8731
True,980;16356;1769;-4260;941;-2988;-2374;3916;1909;-2108;375;-4513;-649;-6615;-2259;-866
True,971;11820;499;3319;-4815;1542;-3037;-143;629;-668;-2460;-5858;1435;-6948;4545;-3492
False,-3283;3137;2562;11024;-133;3159;233;-7958;3636;121;-3209;-7501;-296;-2772;564;3779
True,-80;-2598;-3574;739;112;-2006;-5331;-4999;197;-4507;19040;-1045;673;1983;-347;-1109
True,-402;1881;-315;-6090;-1101;-3670;-102;-1956;1654;-241;1390;3640;-5771;15187;-3759;-965
True,-1766;3163;-6718;-1730;-153;-1001;-671;-101;-3057;-1507;11979;-1783;1563;1799;-997;-1243
False,-676;-1846;-6222;-132;-1681;-716;1159;-2391;-3897;1413;-595;102;12389;3420;1044;457
False,-1557;-2773;-1519;3234;-3554;-3771;-1638;-328;-1941;412;-897;8064;-358;2313;14005;-3715
True,1016;14875;1278;294;-2995;-3968;2309;2832;-5968;3259;-4659;-3060;2032;778;-3168;-5551
True,713;1920;-7775;-844;-5864;1155;-749;-937;11711;-351;1943;-588;948;-2064;2691;-678
True,10503;2172;3765;-1035;-3516;-218;2843;-4016;-992;-2922;-3420;-1936;-3814;1057;-53;-510
True,1640;-428;-944;2188;1777;2149;-4878;-4836;227;-5741;232;-2499;16388;-2297;-171;2250
True,739;-868;-457;-1260;16065;-2051;308;-1798;-4167;-1378;1656;-2166;-4140;-3118;4153;1230
True,-2315;-3342;-1837;11505;2639;2366;2480;1717;-3295;-1076;-4481;-1472;-1663;-1190;2136;760
True,-1875;702;14769;-2818;-1009;-2817;2093;871;-1868;-1436;1791;-442;2091;-1358;-1811;-4764
True,-1707;3469;3360;478;-3155;-3397;-8121;15422;3583;3258;3345;117;3738;-3444;359;-4868
True,925;13842;2112;-3276;2144;-2789;-4220;4955;1877;-1382;3245;-2504;330;-5383;1451;-1664
True,1040;9631;3073;2266;-2126;1148;-419;91;-390;-2127;-758;-1908;543;-5881;4491;-5997
True,-5695;-2948;12618;-284;33;-2669;993;1730;2471;-2476;-648;5992;-3163;3640;31;-3541
True,1738;-2377;-1128;2155;2344;-5061;-4672;-4606;-3948;-4152;17215;-3112;-806;2190;-278;-2323
True,-317;1485;2312;-4815;-544;8;2095;-2445;-116;-4883;-914;4385;-5364;16230;-5038;125
True,962;737;-6802;-1575;226;-2067;-3350;161;-256;-806;7943;731;898;-417;-3878;1367
True,-3340;-253;1794;-3493;232;2041;-5523;1032;179;-913;17482;2090;-1343;-2534;-5396;1124
True,2870;2844;3206;-2438;-750;-6590;-5102;-1526;-660;142;2957;-86;-3258;1952;566;17935
True,3666;12905;1744;-464;-4431;-2685;2233;142;-5647;1976;-6293;-43;4683;1585;-1874;-5456
True,-1000;655;-5629;-3084;-5992;395;-531;-1154;9460;1820;1099;1855;-2995;-1575;1543;-3517
True,13399;2967;6072;849;-2271;-1772;3472;-4545;-1191;-8683;-1967;-3327;-5548;1528;-3767;-653
True,-602;-3997;-2996;242;435;-667;-4629;-6786;-1875;-3514;1853;3323;17581;1026;-2522;3272
True,1008;404;-1346;-5708;14099;-1543;1325;-1849;-3055;-3614;2244;-604;-4812;-4887;3140;513
True,-2825;-1314;508;10552;1018;1267;-737;2783;-6655;2200;-5483;-528;-1817;-1484;1520;1718
False,-849;5379;5158;16778;-1373;-1940;1227;1648;-2986;-6640;1671;-4101;-3873;-4108;-1915;1416
False,-1315;-295;-4263;-4199;1254;-6277;-808;-782;1642;-2305;14691;-2471;-2876;4080;5163;-679
False,-3243;-2814;-483;536;1755;-3390;1235;-1801;-3176;971;1759;1083;15252;-9391;-4177;3400
True,1967;15732;-505;471;-3433;20;-2826;2260;539;-3590;288;4897;295;-6661;949;-5876
False,346;3061;2376;-2770;-1964;1174;-4515;-3469;-2037;1162;-1675;1214;1581;14865;1524;-3206
False,-2854;-203;7844;-3370;1225;15610;-2408;-2107;-1746;-1406;-3775;-393;-3739;-2864;-7035;2396
True,-2332;1528;1062;-6115;1214;-1508;2978;-1211;-1305;-2315;570;1160;-3465;10833;-3331;2708
False,-1898;10984;-3821;3152;1410;3087;437;-1082;-3750;640;-2533;-4950;-2003;-3111;322;-4402
False,2109;12740;-643;1021;2849;-900;-5034;1485;-99;-1515;-2348;-1045;-1701;-4733;-1448;-3795
True,-659;4129;3466;-2377;-1236;-2107;-3711;-1994;-5284;632;245;-5234;3988;876;-4635;14143
False,-169;4874;-1240;1538;-5762;3036;-2399;-2056;-3810;-3819;1771;609;16400;3238;-2314;-4838
False,17459;10075;-1952;2262;-4420;-4803;-12;-2418;-5101;-46;-822;247;122;-4748;-1118;-617
False,-3177;-1206;-4929;-493;-4087;-123;-2717;469;-413;1537;-2569;-532;14137;3801;-1196;1518
False,4461;3492;-4516;1528;-3077;-2127;-3925;-3596;-1813;3364;-4006;-5597;1657;-4215;-1042;14862
True,-21;-4850;-1852;-3814;10285;-1787;1757;1149;-3044;-2642;365;-2532;-1335;-1509;4565;-1652
True,-3457;-4437;-2085;11862;-2117;-4023;635;-2755;1713;-811;-3278;-2676;-727;-580;154;129
True,-2884;-2762;21988;-5085;-2293;-2538;-431;-2676;1785;-2803;7776;-1378;4270;1265;-2818;-5426
True,-1024;1780;4490;-1832;-1408;-2096;-4015;14399;4232;2832;-801;-5146;4522;-2401;1519;-5425
False,-2085;-7703;-3497;-3364;1286;18611;-177;936;-1704;138;4826;-2412;213;-59;1615;2235
False,19855;260;-1209;-5622;-3407;306;1389;-2477;447;9556;-4790;-3426;-291;562;-2641;-6860
False,-6490;-4689;-5213;-3077;2359;-2738;-685;15993;2098;-1203;-1168;2078;-612;-2154;-884;5247
True,504;-1752;-1003;1812;3324;-2398;-3224;-2776;-2513;-3018;17782;-3062;314;-1487;285;-5168
True,537;4156;2316;-7470;-2440;-2784;2157;-2475;-1256;-2496;-321;4161;-4998;16398;-5076;311
False,-1514;-5427;-4267;-331;2534;23;-145;12348;903;1453;323;-4667;-1602;1976;1436;-5143
False,-2510;-1539;-1475;-2066;-328;15464;11950;-4297;-2943;-1581;-4079;-6380;-2496;-2209;744;2307
True,-857;-499;1453;-940;2949;-2880;-1748;1166;-1712;-3015;-296;-5664;-2516;324;-3313;16307
True,993;16289;673;-2376;-3519;-2236;1555;-2244;-4370;3225;-1848;-408;1496;1702;-2064;-5677
True,-570;-3553;3280;-3794;-583;-3481;-2689;1881;11853;-1929;-242;-645;-1507;87;-1908;-1007
False,551;7828;1451;-4430;3393;-3385;1416;2001;-6909;-2760;2029;-1729;14620;-4363;531;-3194
True,-31;-1863;1628;2772;1826;4547;-5171;-5106;-974;-5761;-216;920;15945;-3982;-2183;1704
True,765;8;728;-4552;16036;-443;1539;-806;-5489;-1064;1644;-967;-5092;-3777;3444;1611
False,-244;14074;-2404;-6415;-2278;-1652;7382;285;-1810;-2524;420;-6023;-3447;4232;-6841;-1144
